2.4526,2.5215,2.716,2.6882,2.5035,2.6971,2.7349,2.6097,2.6603,2.8101,2.6222,2.6322,2.5381,2.766,2.549,2.7264,2.6685,2.2106,2.5523,2.3539,2.6181,2.5749,2.4337,2.2554,2.3772,2.3272,2.5167,2.4757,2.4161,2.2644,2.264,2.3363,2.3175,2.3521,2.4108,2.338,2.1857,2.1502,2.1658,2.2702
1.8976,2.2234,2.0203,1.8879,2.3243,2.0015,1.964,1.7059,1.9556,1.9461,1.8422,2.0329,1.9062,2.0735,2.0412,1.9558,1.9701,1.4183,1.8425,1.6772,1.5705,1.7267,1.5113,1.6832,1.7843,1.5599,1.5825,1.7778,1.7846,1.6191,1.6163,1.3326,1.5968,1.5533,1.6207,1.7128,1.4829,1.3723,1.5846,1.3012
2.1898,2.3314,2.535,2.5699,2.3444,2.3079,2.5123,2.4393,2.4668,2.5834,2.6084,2.4239,2.3979,2.4448,2.5841,2.4707,2.4474,2.1035,2.2369,2.1472,2.3349,2.2454,2.1365,2.0471,2.2621,2.2058,2.2059,2.1449,2.2586,2.1886,2.0845,2.1058,2.1562,2.1639,2.1641,2.1998,2.1056,2.0954,1.8705,2.2872
2.1965,2.4215,2.279,2.2152,2.3472,2.3104,2.2541,2.241,2.3418,2.4305,2.3116,2.3277,2.3735,2.4259,2.0125,2.4386,2.3194,2.0618,2.0804,2.0057,2.0302,2.1069,1.9532,2.1714,2.1168,2.0594,1.9944,2.0265,2.087,2.1106,1.992,2.2071,2.0028,2.0909,2.0911,2.1591,2.0445,2.0842,2.1422,2.0732
2.099,2.1905,2.2213,2.4737,2.0611,2.2734,2.2639,2.1488,2.2265,2.2153,2.0045,2.1737,2.0052,2.2304,2.4796,2.081,2.275,1.7672,2.1234,1.9783,1.7559,2.0814,1.9183,1.8267,1.9383,2.1046,1.9802,2.114,1.9327,1.8683,1.7507,1.6013,1.7459,1.9008,1.8159,1.8485,1.8393,1.5673,1.7405,1.7411
1.9175,2.0644,2.0492,2.0895,1.9716,2.0161,1.9425,2.0383,2.0141,2.1218,2.0082,2.1549,2.0034,2.1801,2.0142,2.1367,1.9484,1.6911,1.8196,1.66,1.7517,1.905,1.6431,1.7695,1.8272,1.7502,1.674,1.7432,1.8453,2.0228,1.6954,1.695,1.7208,1.7236,1.5721,2.0269,1.7412,1.6506,1.8737,1.803
1.9201,2.0961,1.9262,2.1745,2.0174,1.8837,1.9248,1.993,1.9775,2.1605,2.0443,2.1814,2.1265,2.048,2.2504,2.154,2.0373,1.7308,1.795,1.6475,1.5731,1.7047,1.6525,1.5168,1.792,1.7852,1.858,1.8348,1.8699,1.8207,1.8575,1.694,1.8666,1.8142,1.8339,2.0318,1.7557,1.4999,1.628,1.9076
2.5009,2.2671,2.4158,2.4528,2.293,2.3446,2.5737,2.3519,2.4522,2.5574,2.4959,2.3115,2.2454,2.4514,2.4687,2.3909,2.3261,1.8657,2.2042,2.2609,2.231,2.0206,2.019,1.8519,2.253,2.1039,2.2947,2.194,2.0993,2.0653,1.9083,2.0607,2.0506,2.1316,2.1067,1.8094,1.9068,2.0525,1.6246,2.1084
1.9009,2.1078,2.1981,2.0159,2.0687,2.1976,2.2046,2.2067,2.1152,2.0575,2.1286,2.1971,2.1209,2.0847,2.149,2.3019,2.4104,1.7474,1.771,2.0068,1.8331,1.6469,1.8029,1.6708,1.9932,1.8421,1.9659,1.8323,2.0085,1.8706,1.878,1.8626,1.7064,1.9402,1.874,1.9698,1.7941,1.8307,1.5445,1.8457
1.9243,2.3417,1.8607,1.9972,2.1912,1.9095,2.1722,2.0756,2.0862,2.1536,1.9603,2.2595,2.2271,2.2562,2.3853,2.2379,2.0968,1.5353,1.9116,1.8265,1.6424,1.9019,1.6453,1.8372,1.9153,1.756,1.8626,1.8411,2.0226,1.9133,1.853,1.911,1.8799,1.8739,1.8786,1.9088,1.9322,1.6733,1.7639,1.8389
2.0056,2.2338,1.974,1.9907,2.2041,2.02,2.1041,2.0453,2.0904,2.0931,2.0982,2.1031,2.1525,2.3532,2.0201,2.1921,1.9511,1.7767,1.7899,1.8932,1.7824,1.9063,1.8029,2.0353,1.9674,1.7449,1.6878,1.7863,1.8684,1.8075,1.8283,1.9583,1.8206,1.798,1.812,1.9168,1.749,1.8737,1.7447,1.9292
2.1535,2.2683,2.2171,2.151,2.1731,2.1548,2.0806,2.082,2.1411,2.2359,2.175,2.1702,2.1967,2.4165,1.8715,2.1668,2.1105,1.9335,1.9679,1.9727,1.8317,1.9386,1.867,1.9215,1.9333,1.9122,1.8582,2.0032,1.9495,1.967,1.8083,1.9853,1.8532,1.9264,1.8901,1.9234,1.9119,1.8804,2.069,2.0177
2.3092,2.7958,2.5513,2.5559,2.6593,2.5252,2.5734,2.4615,2.5851,2.7221,2.6081,2.5615,2.6041,2.6303,2.465,2.574,2.4552,2.2648,2.3969,2.4176,2.2119,2.3843,2.1828,2.2593,2.3361,2.3346,2.2505,2.3674,2.33,2.3704,2.2316,2.3573,2.1778,2.362,2.2943,2.3654,2.3822,2.3913,2.3654,2.2554
2.2052,2.1295,2.3526,2.2558,2.0747,2.2737,2.1821,2.2436,2.1411,2.2871,2.2679,2.2481,2.1641,2.4559,2.1819,2.103,1.9392,1.8531,1.9044,1.8265,2.0199,2.0134,2.0361,1.9395,2.0467,1.9629,1.8908,1.7698,1.8786,1.9546,1.9115,1.8619,1.6388,2.0502,1.8746,1.976,1.7059,1.8794,1.8205,2.018
2.2509,2.5176,2.4812,2.4483,2.523,2.5219,2.4653,2.4653,2.532,2.6794,2.5434,2.6534,2.5743,2.6181,2.5219,2.5599,2.4501,2.1202,2.2083,2.3451,2.3871,2.2677,2.3181,2.0276,2.2701,2.1887,2.246,2.3152,2.3577,2.3633,2.1563,2.2216,2.2472,2.0941,2.2905,2.326,2.2781,1.9447,2.101,2.0054
1.6972,2.137,1.9961,2.0423,2.0422,1.9707,2.2559,1.8849,2.0396,2.0342,2.0713,2.011,2.0071,2.1984,2.1449,2.1316,2.1916,1.5563,1.9873,1.8244,1.7792,1.7905,1.7639,1.6568,1.809,1.8224,1.8582,1.8073,1.9063,1.8907,1.6744,1.6484,1.8418,1.6897,1.7602,1.6176,1.6542,1.64,1.6508,1.6475
1.7723,1.8305,2.0471,2.1987,1.963,2.2595,1.8509,2.0184,2.0073,1.8789,1.8998,1.9426,2.064,1.8898,2.012,1.8735,1.7711,1.3766,1.619,1.718,1.7709,1.8832,1.8274,1.5939,1.6017,1.6827,1.7082,1.462,1.6131,1.7048,1.4758,1.4616,1.4652,1.4545,1.6501,1.7668,1.5956,1.5463,1.4411,1.5492
2.035,2.2145,2.0707,2.1823,2.2069,2.0596,2.1052,2.1998,2.1542,2.2563,2.1181,2.1126,2.2733,2.2304,2.2227,2.206,2.1219,1.9814,1.889,2.0166,1.9098,2.0973,1.879,2.0011,1.9986,1.9758,1.823,2.0148,2.037,2.002,1.8033,2.0541,1.8321,1.9002,1.8919,1.8664,2.0251,1.9793,1.9438,2.0424
2.3651,2.7064,2.4715,2.5757,2.7402,2.5078,2.4763,2.517,2.568,2.6449,2.4141,2.661,2.4557,2.5975,2.6737,2.6005,2.562,2.1232,2.2407,2.4757,2.3494,2.1108,2.1559,2.1456,2.2423,2.1769,2.2831,2.3013,2.5061,2.341,2.2661,2.1849,2.2459,2.0881,2.363,2.2141,2.3802,2.1767,2.225,1.9698
2.0013,1.9883,2.1251,2.0655,2.0299,2.2016,2.1724,2.0678,2.1316,2.1306,2.1847,2.0501,2.1095,2.1683,1.9882,2.1348,2.0343,1.6946,2.0302,1.7756,1.7077,1.7991,1.7549,1.8523,1.9746,1.856,1.8225,2.0536,1.9125,1.8948,1.7758,1.8613,1.8406,2.0017,1.8369,1.6973,1.8643,1.6341,1.7688,1.7714
2.1492,1.9214,2.1026,1.9423,1.9735,1.9979,2.0027,1.8501,1.895,1.8306,1.9541,2.0749,1.8373,1.8392,1.9949,1.9425,1.8394,1.6893,1.6036,1.7363,1.8226,1.7601,1.7753,1.7312,1.7503,1.6922,1.7609,1.7823,1.5949,1.7443,1.6253,1.3113,1.3655,1.5581,1.784,1.7861,1.5215,1.444,1.737,1.7009
3.688,3.9517,3.7058,3.8264,4.0823,3.7851,3.7353,3.6523,3.741,3.7973,3.7302,3.7766,3.7976,3.9841,3.7501,3.8178,3.775,3.6081,3.4553,3.6602,3.5686,3.6834,3.6812,3.6843,3.4687,3.5127,3.4377,3.4881,3.4457,3.5054,3.5403,3.5077,3.4893,3.43,3.5836,3.5318,3.4784,3.5702,3.6337,3.5721
1.909,2.2352,2.2209,2.2385,2.0762,2.1539,2.313,2.1733,2.1351,2.256,2.1238,2.2735,2.2076,2.2625,2.1543,2.2626,2.2193,1.6946,1.9368,1.9482,1.9031,2.1709,1.9113,1.8414,1.992,1.9175,1.8992,1.9514,2.0716,2.0172,1.8259,1.911,1.9539,1.9628,2.0159,1.9557,1.8971,1.9044,1.8712,1.7113
1.5172,1.8645,1.5495,1.9391,1.4859,1.7649,1.8031,1.5698,1.6642,1.6325,1.7076,2.2088,1.8199,1.8937,2.0681,1.9822,2.1465,1.301,1.5114,1.5085,1.4113,1.301,1.4337,1.301,1.3891,1.301,1.4714,1.6292,1.6557,1.7229,1.5848,1.4564,1.3965,1.3217,1.7451,1.8158,1.5158,1.301,1.301,1.4469
2.1798,2.4139,2.2688,2.3935,2.4599,2.2863,2.2107,2.3553,2.3719,2.3682,2.3481,2.3327,2.4371,2.4368,2.3704,2.4923,2.3066,2.187,2.0683,1.979,1.909,2.2167,1.9624,2.1678,2.1812,2.2124,1.9087,1.9691,2.0948,2.0544,1.8793,2.0813,2.0865,2.0647,2.0219,2.2039,1.8805,2.1623,2.2086,2.2249
1.6712,1.8195,1.747,1.9048,1.7767,1.7718,1.8659,1.8475,1.9471,1.9022,1.856,1.8057,1.763,1.5463,1.5947,1.8753,1.8141,1.4472,1.529,1.6148,1.5423,1.5328,1.5913,1.6814,1.6325,1.6418,1.5441,1.6261,1.5903,1.5407,1.5806,1.301,1.415,1.4958,1.301,1.5579,1.4835,1.6942,1.6357,1.4427
2.2066,2.2995,2.1908,2.2058,2.2036,2.2749,2.2862,2.1581,2.2987,2.2885,2.2426,2.2338,2.0688,2.3195,2.2966,2.2038,2.1662,1.8585,2.1121,1.8781,1.911,2.3427,1.8236,1.8866,2.0745,2.0322,1.8807,2.1629,1.9498,1.9694,1.8321,1.9387,1.867,1.7796,1.8257,2.0044,1.9181,1.9982,1.9351,2.0337
1.9474,1.9574,1.8415,2.0244,1.8661,1.7425,1.9869,1.9285,2.0478,2.2684,1.8883,1.9875,1.9703,1.991,2.0355,2.0303,2.107,1.4928,1.7397,1.3146,1.4353,1.8956,1.5249,1.6515,1.8446,1.6559,1.6544,1.8289,1.6506,1.747,1.6379,1.6473,1.561,1.6251,1.6849,1.7253,1.6301,1.4836,1.6912,1.5639
2.0849,2.6545,2.2025,2.375,2.5001,2.2939,2.3231,2.3033,2.4075,2.3361,2.4019,2.6375,2.6025,2.4554,2.5694,2.5401,2.8,1.9991,2.3104,2.2724,2.0266,2.155,1.9751,2.154,2.2129,1.9548,2.2402,2.1223,2.4088,2.2032,2.1424,2.1252,2.145,2.1296,2.1499,2.1924,2.3296,2.1497,2.1084,2.0598
